Schema Name,View Name,Column Name,Datatype,Change Type,New View,New Column,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Gaming_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Integration_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Internet_of_Things_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Management_and_Governance_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Microsoft_Syntex_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Mixed_Reality_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Mobile_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Networking_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Other_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Power_Platform_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Quantum_Computing_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Security_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Storage_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Unknown_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Web_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Windows_Virtual_Desktop_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_AI_+_Machine_Learning_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Analytics_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Arc_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Communication_Services_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Stack_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Blockchain_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Compute_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Containers_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Databases_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Developer_Tools_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Gaming_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Integration_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Internet_of_Things_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Management_and_Governance_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Microsoft_Syntex_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Mixed_Reality_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Mobile_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Networking_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Other_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Power_Platform_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Quantum_Computing_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Security_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Storage_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Unknown_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Web_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Windows_Virtual_Desktop_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_AI_+_Machine_Learning_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Analytics_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Arc_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Communication_Services_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Stack_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Blockchain_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Compute_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Containers_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Databases_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Developer_Tools_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Gaming_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Integration_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Internet_of_Things_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Management_and_Governance_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Microsoft_Syntex_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Mixed_Reality_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Mobile_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Networking_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Other_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Power_Platform_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Quantum_Computing_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Security_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Storage_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Unknown_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Web_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Windows_Virtual_Desktop_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Deployment_Count,bigint,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,EA_Expiration_Revenue,float,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,EA_NotRenewed_Revenue,float,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,GTMEngagedUserCount,bigint,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Data_-_Cross_Functional_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_MDC_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Security_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Data_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Dynamics_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Telecommunications_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Test_Service_Family_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Data_-_Cross_Functional_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_MDC_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Security_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Data_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Dynamics_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Telecommunications_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Test_Service_Family_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Data_-_Cross_Functional_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_MDC_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Security_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Data_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Dynamics_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Telecommunications_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Test_Service_Family_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Data_-_Cross_Functional_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_MDC_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Security_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Data_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Dynamics_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Telecommunications_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Test_Service_Family_AzureAppInnovationCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Data_-_Cross_Functional_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_MDC_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Azure_Security_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Data_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Dynamics_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Telecommunications_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Az_Derivatives_Test_Service_Family_AzureInfraCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,TransactionAmountUSD,float,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,EarningAmountUSD,float,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,AmountPaidUSD,float,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Inc_Earned_Amount,float,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_Managed_MPNID,Inc_Transaction_Amount,float,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,PartnerOneID,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,PartnerGlobalID,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,MPNID,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,CalendarDate,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,DateKey,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,SubsidiaryID,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,SubsidiaryName,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,AreaName,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,RegionName,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,SubRegionName,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,CustomTimeZone,varchar,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,ISV,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,MicrosoftActionPackSubscription,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,PartnerSuccessExpandedKit,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,TrainingProgram,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,LegacyGold,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,ISVSuccessProgram,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,PartnerSuccessCoreKit,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,PMC_UniqueAssets,bigint,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,AzureInfraPCIStatus,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,AzureDigiAppPCIStatus,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,AzureDataAIPCIStatus,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,ModernPCIStatus,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,SecurityPCIStatus,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,BAGPCIStatus,int,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,ASPs_Attempted,bigint,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,ASPs_Approved,bigint,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,CountofBusinessProfiles,bigint,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Geographies_ANZ,bigint,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,BilledRevenue,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,DataAndAI_BilledRevenue,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,MW_BilledRevenue,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,BizApps_BilledRevenue,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,ML_BilledRevenue,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,AppsInfra_BilledRevenue,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,CSP_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,CSP_BilledRevenue,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_AI_+_Machine_Learning_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Analytics_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Azure_Arc_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Azure_Communication_Services_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Azure_Stack_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Blockchain_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Compute_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Containers_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Databases_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Developer_Tools_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Gaming_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Integration_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Internet_of_Things_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Management_and_Governance_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Microsoft_Syntex_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Mixed_Reality_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Mobile_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Networking_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Other_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Power_Platform_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Quantum_Computing_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Security_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Storage_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Unknown_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Web_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Windows_Virtual_Desktop_ACR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_AI_+_Machine_Learning_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Analytics_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Azure_Arc_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Azure_Communication_Services_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Azure_Stack_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Blockchain_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Compute_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Containers_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Databases_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Developer_Tools_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Gaming_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Integration_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Internet_of_Things_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Management_and_Governance_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Microsoft_Syntex_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Mixed_Reality_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Mobile_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Networking_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Other_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,FRA,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Power_Platform_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Quantum_Computing_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Security_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Storage_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Unknown_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Web_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Windows_Virtual_Desktop_DataAICR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_AI_+_Machine_Learning_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Analytics_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Azure_Arc_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Azure_Communication_Services_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Azure_Stack_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Blockchain_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Compute_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Containers_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Databases_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Developer_Tools_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Gaming_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Integration_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Internet_of_Things_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Management_and_Governance_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Microsoft_Syntex_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Mixed_Reality_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Mobile_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Networking_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Other_AzureSecurityCR,decimal,Deprecate,,,
analytics,vw_Fact_AnalyticsMart_MPNID,Az_Derivatives_Power_Platform_AzureSecurityCR,decimal,Deprecate,,,
